theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
5.334412757909694136e+01,1.934854456926558086e+01,1.529392778056567437e+01,8.640243869717163516e-01
5.451997745463417999e+01,1.814672739910356114e+01,1.498328876963065781e+01,8.646560823202295021e-01
5.572174626431745992e+01,1.702050337313227502e+01,1.467977286238476431e+01,8.652749629325493519e-01
5.695000533205577398e+01,1.596513686172710322e+01,1.438327166456873307e+01,8.658813237152843678e-01
5.820533857529328259e+01,1.497616911968511033e+01,1.409366273874989339e+01,8.664754547935782369e-01
5.948834278260513031e+01,1.404943442339026838e+01,1.381083961848462671e+01,8.670576416085410409e-01
6.079962789741227169e+01,1.318102329745507362e+01,1.353469487596539800e+01,8.676281650124041400e-01
6.213981730795006087e+01,1.236726376960721119e+01,1.326511645274040241e+01,8.681873013689651586e-01
6.350954814362861356e+01,1.160472512414681390e+01,1.300200722076555770e+01,8.687353226491177915e-01
6.490947157792571431e+01,1.089018099184172073e+01,1.274526131186111044e+01,8.692724965261606762e-01
6.634025313795631007e+01,1.022060836670790707e+01,1.249477659020237397e+01,8.697990864744650219e-01
6.780257302086582172e+01,9.593182765906183462e+00,1.225046483506595507e+01,8.703153518610726724e-01
6.929712641719750366e+01,9.005242346337899662e+00,1.201222216531189524e+01,8.708215480400628428e-01
7.082462384138781886e+01,8.454300718161892547e+00,1.177995805338312785e+01,8.713179264458326134e-01
7.238579146954677412e+01,7.938028267741075616e+00,1.155358583164728437e+01,8.718047346806763187e-01
7.398137148468387636e+01,7.454234343855627998e+00,1.133301066071506646e+01,8.722822166055150817e-01
7.561212242954377416e+01,7.000872857031452234e+00,1.111815047229536546e+01,8.727506124255661746e-01
7.727881956721942913e+01,6.576022623584238502e+00,1.090892000554332952e+01,8.732101587727622016e-01
7.898225524971405775e+01,6.177881368308490551e+00,1.070523300579359294e+01,8.736610887898674793e-01
8.072323929462734782e+01,5.804765624673083657e+00,1.050701496152056258e+01,8.741036322074186016e-01
8.250259937014472200e+01,5.455091356245469036e+00,1.031418201321378270e+01,8.745380154191216837e-01
8.432118138851289757e+01,5.127376430003161012e+00,1.012665622816678557e+01,8.749644615563336725e-01
8.617984990818867175e+01,4.820235003343979585e+00,9.944367788201173397e+00,8.753831905546284320e-01
8.807948854485221091e+01,4.532362250500464818e+00,9.767235994491617390e+00,8.757944192208125811e-01
9.002100039148012911e+01,4.262539741722427777e+00,9.595190691219839252e+00,8.761983612943464728e-01
9.200530844767820327e+01,4.009625168311409915e+00,9.428162210137184474e+00,8.765952275030081120e-01
9.403335605847763645e+01,3.772545539347895716e+00,9.266076107233674364e+00,8.769852256175952876e-01
9.610610736280371214e+01,3.550298829489158869e+00,9.108867458612069257e+00,8.773685604992199627e-01
9.822454775182983155e+01,3.341943616054709132e+00,8.956466243468465649e+00,8.777454341417210149e-01
1.003896843374349714e+02,3.146597697671732696e+00,8.808802990998271909e+00,8.781160457117977991e-01
1.026025464309871609e+02,2.963437149538970861e+00,8.665816707031247290e+00,8.784805915799256404e-01
1.048641860326807347e+02,2.791686240232270855e+00,8.527436332174170630e+00,8.788392653480363581e-01
1.071756783316598387e+02,2.630620112903713892e+00,8.393597070280000239e+00,8.791922578717912273e-01
1.095381222171660625e+02,2.479560375863191002e+00,8.264237130143230914e+00,8.795397572744491077e-01
1.119526408009531195e+02,2.337868996189027992e+00,8.139286872412338170e+00,8.798819489572884400e-01
1.144203819512170384e+02,2.204950297174458562e+00,8.018683828153159610e+00,8.802190156023870227e-01
1.169425188382955412e+02,2.080245488473156712e+00,7.902363008895758156e+00,8.805511371680264654e-01
1.195202504923961726e+02,1.963230290057608407e+00,7.790256091532208771e+00,8.808784908801124969e-01
1.221548023736183239e+02,1.853415203655240706e+00,7.682300859944132476e+00,8.812012512144027365e-01
1.248474269545399267e+02,1.750340099827107254e+00,7.578428090345847856e+00,8.815195898728235280e-01
1.275994043156462254e+02,1.653574346149358165e+00,7.478569242392381966e+00,8.818336757546478832e-01
1.304120427538830711e+02,1.562715784544140840e+00,7.382660433745617645e+00,8.821436749182722803e-01
1.332866794046247207e+02,1.477385767441541153e+00,7.290627459597391002e+00,8.824497505385452412e-01
1.362246808773512612e+02,1.397230951517071329e+00,7.202400962848536814e+00,8.827520628574805350e-01
1.392274439053382480e+02,1.321920456945402389e+00,7.117910493724078691e+00,8.830507691270268467e-01
1.422963960096671769e+02,1.251143541315250962e+00,7.037079200967787607e+00,8.833460235484801304e-01
1.454329961778725533e+02,1.184610257118407173e+00,6.959834152869520452e+00,8.836379772045780401e-01
1.486387355575483298e+02,1.122048581104937215e+00,6.886097451640371681e+00,8.839267779860173757e-01
1.519151381652430928e+02,1.063203710010250713e+00,6.815788234954319513e+00,8.842125705153199844e-01
1.552637616109814758e+02,1.007837944619536685e+00,6.748828809033949661e+00,8.844954960641343567e-01
1.586861978387557883e+02,9.557278776163881107e-01,6.685133159352679932e+00,8.847756924680653112e-01
1.621840738833402042e+02,9.066648804231495218e-01,6.624615911101726873e+00,8.850532940393474046e-01
1.657590526437872427e+02,8.604541363820994437e-01,6.567192366328330699e+00,8.853284314753836481e-01
1.694128336739740348e+02,8.169126073699692903e-01,6.512769550002925456e+00,8.856012317679303747e-01
1.731471539905745658e+02,7.758697260310863930e-01,6.461257071170952493e+00,8.858718181113643952e-01
1.769637888988418410e+02,7.371658884406638856e-01,6.412561543114646767e+00,8.861403098104055909e-01
1.808645528365923099e+02,7.006515791698741946e-01,6.366584716649224873e+00,8.864068221917347223e-01
1.848513002367942590e+02,6.661875477873121509e-01,6.323230733106096402e+00,8.866714665165462694e-01
1.889259264091698469e+02,6.336432941657753615e-01,6.282398247538787395e+00,8.869343498973994988e-01
1.930903684412301686e+02,6.028969459172085488e-01,6.243984345802727987e+00,8.871955752215666680e-01
1.973466061191714687e+02,5.738350751442331532e-01,6.207888583415240191e+00,8.874552410788136836e-01
2.016966628690704795e+02,5.463512247787488674e-01,6.174003135516762164e+00,8.877134416981163900e-01
2.061426067188262437e+02,5.203463578218404662e-01,6.142222509994669011e+00,8.879702668934532639e-01
2.106865512813058103e+02,4.957281421472641281e-01,6.112441306601484214e+00,8.882258020184555791e-01
2.153306567591610587e+02,4.724101309254629677e-01,6.084549544919223507e+00,8.884801279341207891e-01
2.200771309717945030e+02,4.503120149183849619e-01,6.058440756250429438e+00,8.887333209882628537e-01
2.249282304049620791e+02,4.293588031044569542e-01,6.034006919554281367e+00,8.889854530083003414e-01
2.298862612835123116e+02,4.094805168483188762e-01,6.011139082180273263e+00,8.892365913104264274e-01
2.349535806677712628e+02,3.906121998859337086e-01,5.989732655655241267e+00,8.894867987230926643e-01
2.401325975740948877e+02,3.726930978433788955e-01,5.969680479118611771e+00,8.897361336278063471e-01
2.454257741201215879e+02,3.556667140514023218e-01,5.950878192158833180e+00,8.899846500183018483e-01
2.508356266952691271e+02,3.394806074366727433e-01,5.933226262121116257e+00,8.902323975763352104e-01
2.563647271570322914e+02,3.240856812994605263e-01,5.916622827835636755e+00,8.904794217675575663e-01
2.620157040536505519e+02,3.094364295770392070e-01,5.900972410304281546e+00,8.907257639562166096e-01
2.677912438737265006e+02,2.954904915971624524e-01,5.886182928969019734e+00,8.909714615382559044e-01
2.736940923233892704e+02,2.822083159921836559e-01,5.872163686132975791e+00,8.912165480953166963e-01
2.797270556316099146e+02,2.695532471801544427e-01,5.858831599284379799e+00,8.914610535668354707e-01
2.858930018842901291e+02,2.574910624235325907e-01,5.846106301235973746e+00,8.917050044411111154e-01
2.921948623877570412e+02,2.459898829344301097e-01,5.833912299401554868e+00,8.919484239659033475e-01
2.986356330623138433e+02,2.350201466571480990e-01,5.822182904944675386e+00,8.921913323755067404e-01
3.052183758665078130e+02,2.245541418060174044e-01,5.810853457021332602e+00,8.924337471356583729e-01
3.119462202527930685e+02,2.145661148362555393e-01,5.799867770244084397e+00,8.926756832048592383e-01
3.188223646552800687e+02,2.050320917809307086e-01,5.789177943784961755e+00,8.929171533095630053e-01
3.258500780102792191e+02,1.959295617875044526e-01,5.778739601867751929e+00,8.931581682344935658e-01
3.330327013103615741e+02,1.872375950561853686e-01,5.768518816557700823e+00,8.933987371248710563e-01
3.403736491926748045e+02,1.789365863639854892e-01,5.758488564772989982e+00,8.936388677992388452e-01
3.478764115622705049e+02,1.710081274342155899e-01,5.748628104494999391e+00,8.938785670732409816e-01
3.555445552512138079e+02,1.634350472115402297e-01,5.738927742582798253e+00,8.941178410902024254e-01
3.633817257142640642e+02,1.562011445834631251e-01,5.729383292406500239e+00,8.943566956585887739e-01
3.713916487619334248e+02,1.492911986277645486e-01,5.719999249178500556e+00,8.945951365954204482e-01
3.795781323317464739e+02,1.426909503229033815e-01,5.710791425225815843e+00,8.948331700714813319e-01
3.879450682985432763e+02,1.363868332571428754e-01,5.701779465506431777e+00,8.950708029596139426e-01
3.964964343246862768e+02,1.303661009094491952e-01,5.692994285753094630e+00,8.953080431831641484e-01
4.052362957510512160e+02,1.246166981736426954e-01,5.684475682495479631e+00,8.955449000627697664e-01
4.141688075297003593e+02,1.191271333987481834e-01,5.676268962206395763e+00,8.957813846620164000e-01
4.232982161991569114e+02,1.138865560101491592e-01,5.668430625229588848e+00,8.960175101286974586e-01
4.326288619032199563e+02,1.088846109044239174e-01,5.661023802555169127e+00,8.962532920312544782e-01
4.421651804542811419e+02,1.041114143578113771e-01,5.654118748375541514e+00,8.964887486907419101e-01
4.519117054421188300e+02,9.955758615306808945e-02,5.647796483955635161e+00,8.967239015049877082e-01
4.618730703891792473e+02,9.521409719785421666e-02,5.642142306976138499e+00,8.969587752662033786e-01
4.720540109533648092e+02,9.107232675256841936e-02,5.637250264870305116e+00,8.971933984713431620e-01
4.824593671793774661e+02,8.712404208689071561e-02,5.633223742973981985e+00,8.974278036229350608e-01
4.930940857996880595e+02,8.336127845727675512e-02,5.630169281849774165e+00,8.976620275229039159e-01
5.039632225862255268e+02,7.977642755571179300e-02,5.628203246512332392e+00,8.978961115571518770e-01
5.150719447539036082e+02,7.636216586839240927e-02,5.627448475179572362e+00,8.981301019710953293e-01
5.264255334171274399e+02,7.311141497023715408e-02,5.628032285466797902e+00,8.983640501379419607e-01
5.380293861004489600e+02,7.001739444201762752e-02,5.630091302340772152e+00,8.985980128178450155e-01
5.498890193045637034e+02,6.707353959913671393e-02,5.633766194440950059e+00,8.988320524092884289e-01
5.620100711288686171e+02,6.427351856172408562e-02,5.639203548908531261e+00,8.990662371941382514e-01
5.743983039518290070e+02,6.161125556288144650e-02,5.646558816599279496e+00,8.993006415747212268e-01
5.870596071704277392e+02,5.908084181731522444e-02,5.655989222652019421e+00,8.995353463057335075e-01
6.000000000000000000e+02,5.667659964583540710e-02,5.667659964583540599e+00,8.997704387208774746e-01
