theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
4.017805944931949824e+01,5.926450375050087871e+01,2.657480371777215211e+01,9.372637815039318587e-01
4.106369332031606234e+01,5.572179503359554786e+01,2.609988616924457716e+01,9.383628002196684470e-01
4.196884897420125782e+01,5.239346219168000118e+01,2.563472802785110360e+01,9.394422038450281898e-01
4.289395672424520711e+01,4.926645769654149376e+01,2.517914941856593103e+01,9.405023958688532026e-01
4.383945636899461817e+01,4.632852753125661138e+01,2.473297260593247060e+01,9.415437723174968632e-01
4.480579740135414113e+01,4.356816334341664287e+01,2.429602204996224302e+01,9.425667218452838947e-01
4.579343922227640462e+01,4.097455742715358440e+01,2.386812445514702929e+01,9.435716258271443779e-01
4.680285135916241046e+01,3.853756037298848725e+01,2.344910881303204775e+01,9.445588584531698917e-01
4.783451368907600454e+01,3.624764123302587393e+01,2.303880643877416290e+01,9.455287868248166694e-01
4.888891666687865012e+01,3.409585005713987726e+01,2.263705100208733612e+01,9.464817710525017525e-01
4.996656155839293234e+01,3.207378266354952956e+01,2.224367855295588114e+01,9.474181643543942988e-01
