theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
3.301927248894624256e+01,3.444075683526080844e+00,1.043050141301276490e+00,9.980644202809828558e-01
3.374710719556672700e+01,3.245020087343234660e+00,1.026568634394824597e+00,9.981070484120416753e-01
3.449098536166496132e+01,3.005966124330172740e+00,9.933282451764758880e-01,9.981501545652342600e-01
3.525126062878850774e+01,2.740021745142855458e+00,9.458032754580920631e-01,9.981905268781133822e-01
3.602829443370791296e+01,2.687248281006112016e+00,9.689306621245549200e-01,9.982318783598560508e-01
3.682245618024465728e+01,2.462178573308358764e+00,9.273476054461623486e-01,9.982701533889146717e-01
3.763412341488666613e+01,2.375597282246410202e+00,9.346175429125296308e-01,9.983096794029916454e-01
3.846368200627485123e+01,2.226039370355348268e+00,9.148124183301724610e-01,9.983458649629968207e-01
3.931152632864605323e+01,2.026810368312507382e+00,8.700624564629760860e-01,9.983833370493623294e-01
4.017805944931949824e+01,1.924913145975558182e+00,8.631505503431710080e-01,9.984198223783726789e-01
4.106369332031606234e+01,1.833528967981202351e+00,8.588183012314910547e-01,9.984542794243622676e-01
4.196884897420125782e+01,1.710115078564550695e+00,8.367138398861325710e-01,9.984882290050138831e-01
4.289395672424520711e+01,1.587466990944343737e+00,8.113241834481405013e-01,9.985218661778444416e-01
4.383945636899461817e+01,1.490456461702158730e+00,7.956958876524571345e-01,9.985544037655962324e-01
4.480579740135414113e+01,1.411367231068310746e+00,7.870565737724931621e-01,9.985869469868920989e-01
4.579343922227640462e+01,1.313396804468610179e+00,7.650678947242236516e-01,9.986184264193485038e-01
4.680285135916241046e+01,1.189156042008576941e+00,7.235706971289850298e-01,9.986493163730045808e-01
4.783451368907600454e+01,1.080285891025324352e+00,6.866239207641122722e-01,9.986788738897297568e-01
4.888891666687865012e+01,1.050831092996888039e+00,6.976719162855552492e-01,9.987078999565236481e-01
4.996656155839293234e+01,9.717115764325759963e-01,6.738974376388763288e-01,9.987368361148168949e-01
