t_s,dot_x,dot_y,bg_dark_Ylin,bg_dark_Ymax_code,bg_dark_sat,leftchk_neutral_Ylin,leftchk_neutral_Ymax_code,leftchk_neutral_sat,leftchk_colour_Ylin,leftchk_colour_Ymax_code,leftchk_colour_sat,rightchk_neutral_Ylin,rightchk_neutral_Ymax_code,rightchk_neutral_sat,lamp_face_Ylin,lamp_face_Ymax_code,lamp_face_sat,leftchk_edge_rel
65.3667,83.8,173.8,0.003961,16.2,0.5826,0.010144,44.8,0.2798,0.006570,30.7,0.5627,0.263072,192.8,0.4124,0.607011,212.3,0.1726,0.18937
65.4000,81.2,172.2,0.003994,16.2,0.5822,0.010251,44.7,0.2780,0.006595,30.4,0.5587,0.264309,192.8,0.4128,0.608045,212.8,0.1734,0.19018
65.4333,81.2,172.2,0.004009,16.3,0.5837,0.010256,44.7,0.2790,0.006616,30.4,0.5567,0.266514,194.0,0.4129,0.611975,212.8,0.1729,0.19071
65.4667,81.2,170.2,0.004040,16.3,0.5849,0.010349,44.4,0.2744,0.006650,30.4,0.5540,0.267607,193.5,0.4128,0.613463,213.2,0.1733,0.19011
65.5000,80.8,170.8,0.004050,16.5,0.5862,0.010318,44.5,0.2771,0.006682,30.4,0.5505,0.269821,193.9,0.4128,0.615206,213.8,0.1730,0.18985
65.5333,80.2,170.8,0.004077,16.2,0.5886,0.010333,44.7,0.2783,0.006748,30.9,0.5464,0.271007,194.4,0.4130,0.618809,214.2,0.1742,0.18978
65.5667,80.2,171.2,0.004087,16.3,0.5888,0.010315,43.2,0.2808,0.006783,30.9,0.5449,0.272726,194.5,0.4129,0.619075,214.8,0.1731,0.18929
65.6000,80.8,171.8,0.004106,16.5,0.5786,0.010318,43.0,0.2715,0.006910,31.5,0.5414,0.274777,195.4,0.4126,0.621679,215.4,0.1735,0.18234
65.6333,81.2,172.2,0.004109,16.5,0.5786,0.010315,43.2,0.2749,0.006946,31.5,0.5404,0.276318,195.4,0.4119,0.623002,214.8,0.1744,0.18351
65.6667,81.8,172.2,0.004147,16.5,0.5777,0.010325,43.2,0.2750,0.007060,31.9,0.5341,0.277757,196.3,0.4127,0.626468,215.2,0.1733,0.17835
65.7000,81.8,172.2,0.004154,17.1,0.5799,0.010341,42.7,0.2735,0.007076,32.2,0.5333,0.279826,196.3,0.4116,0.628118,215.8,0.1725,0.17864
65.7333,81.8,172.2,0.004191,17.6,0.5843,0.010387,42.7,0.2771,0.007151,31.9,0.5310,0.280918,196.9,0.4126,0.630336,216.2,0.1744,0.17973
65.7667,81.8,172.2,0.004201,17.6,0.5838,0.010391,42.7,0.2745,0.007161,31.9,0.5295,0.283142,197.3,0.4125,0.631202,216.2,0.1737,0.17842
65.8000,81.8,172.2,0.004216,17.6,0.5794,0.010510,42.6,0.2716,0.007265,32.2,0.5245,0.284213,197.3,0.4126,0.633408,216.3,0.1738,0.17611
65.8333,81.8,171.8,0.004221,17.6,0.5837,0.010539,42.1,0.2724,0.007282,32.2,0.5224,0.285908,198.0,0.4127,0.635254,216.3,0.1740,0.17742
65.8667,81.2,171.2,0.004260,17.1,0.5852,0.010530,41.5,0.2640,0.007344,32.2,0.5206,0.288828,199.3,0.4123,0.639861,217.1,0.1734,0.16166
65.9000,82.2,170.8,0.004267,17.1,0.5869,0.010534,41.5,0.2646,0.007362,32.2,0.5219,0.289236,199.3,0.4128,0.639754,217.1,0.1738,0.16479
65.9333,82.8,170.8,0.004306,17.1,0.5877,0.010655,41.5,0.2665,0.007479,33.2,0.5178,0.292065,200.0,0.4115,0.643324,217.2,0.1736,0.16612
65.9667,82.8,170.8,0.004312,17.1,0.5875,0.010656,41.5,0.2664,0.007489,33.2,0.5166,0.292444,200.0,0.4121,0.643324,217.2,0.1736,0.16615
66.0000,83.8,170.8,0.004385,17.3,0.5883,0.010749,42.6,0.2693,0.007661,34.2,0.5148,0.295633,200.4,0.4117,0.647075,217.7,0.1757,0.16794
66.0333,84.8,171.2,0.004385,17.3,0.5890,0.010820,44.2,0.2697,0.007734,35.1,0.5113,0.296004,200.4,0.4124,0.647075,217.7,0.1757,0.16670
66.0667,86.2,170.8,0.004469,18.1,0.5915,0.010961,45.6,0.2742,0.007886,36.7,0.5101,0.298887,200.8,0.4116,0.652328,218.8,0.1743,0.16585
66.1000,87.2,170.8,0.004475,18.1,0.5927,0.011033,46.6,0.2757,0.007956,36.9,0.5102,0.299804,200.8,0.4127,0.653146,219.1,0.1747,0.16489
66.1333,87.8,171.2,0.004488,18.1,0.5805,0.011090,46.6,0.2624,0.008039,37.8,0.5122,0.300514,200.8,0.4122,0.654651,219.6,0.1706,0.16528
66.1667,88.8,170.8,0.004497,18.1,0.5799,0.011102,46.6,0.2633,0.008096,37.7,0.5112,0.302693,201.4,0.4118,0.657168,219.6,0.1702,0.16560
66.2000,88.8,170.8,0.004531,18.1,0.5809,0.011169,46.5,0.2627,0.008201,38.2,0.5060,0.304289,202.3,0.4120,0.658165,219.6,0.1697,0.16509
66.2333,88.8,170.2,0.004552,18.1,0.5803,0.011157,45.9,0.2655,0.008228,38.2,0.5062,0.306123,202.3,0.4111,0.660247,220.0,0.1694,0.16448
66.2667,88.8,170.2,0.004582,18.1,0.5831,0.011215,45.9,0.2654,0.008314,38.2,0.5029,0.306933,203.0,0.4122,0.662275,219.8,0.1717,0.16478
66.3000,88.2,169.2,0.004593,18.1,0.5834,0.011261,45.4,0.2658,0.008347,38.2,0.5015,0.309308,202.9,0.4115,0.664020,219.9,0.1700,0.16506
66.3333,88.2,170.2,0.004627,18.1,0.5939,0.011380,45.4,0.2680,0.008444,38.2,0.4980,0.311394,203.9,0.4121,0.666352,220.3,0.1720,0.16402
66.3667,88.8,170.2,0.004640,18.1,0.5930,0.011417,45.4,0.2678,0.008479,38.2,0.4972,0.312600,203.9,0.4118,0.667393,220.3,0.1725,0.16257
66.4000,88.8,170.2,0.004669,18.1,0.5954,0.011511,45.4,0.2697,0.008553,38.2,0.4963,0.314263,203.6,0.4128,0.668068,220.3,0.1732,0.16382
66.4333,89.2,170.2,0.004677,18.1,0.5950,0.011560,45.4,0.2674,0.008611,38.8,0.4945,0.315892,203.6,0.4121,0.669558,220.7,0.1729,0.16200
66.4667,89.8,169.8,0.004716,18.6,0.5964,0.011629,46.8,0.2693,0.008719,39.6,0.4931,0.317236,203.6,0.4127,0.673429,221.0,0.1726,0.16220
66.5000,90.2,169.8,0.004731,18.1,0.5943,0.011636,46.8,0.2713,0.008756,39.6,0.4923,0.319144,204.4,0.4118,0.673502,220.8,0.1729,0.16142
66.5333,90.2,169.8,0.004767,19.3,0.5951,0.011732,46.8,0.2706,0.008857,40.6,0.4914,0.320244,204.4,0.4126,0.674647,221.3,0.1737,0.16298
66.5667,90.8,169.2,0.004782,19.3,0.5953,0.011761,46.8,0.2700,0.008887,40.6,0.4907,0.322393,205.3,0.4123,0.676861,222.2,0.1726,0.16305
66.6000,91.2,169.8,0.004811,19.5,0.5920,0.011867,47.1,0.2748,0.009025,40.6,0.4888,0.323348,206.4,0.4129,0.678152,222.5,0.1738,0.16602
66.6333,91.2,168.8,0.004826,19.3,0.5908,0.011889,47.1,0.2701,0.009054,40.5,0.4875,0.325508,206.4,0.4122,0.679232,222.5,0.1727,0.16698
66.6667,139.2,170.8,0.005118,20.5,0.5675,0.016243,66.6,0.2588,0.012386,50.3,0.4967,0.326878,206.4,0.4123,0.681706,222.5,0.1730,0.16114
66.7000,144.8,170.8,0.005145,20.3,0.5654,0.015515,60.6,0.2602,0.012313,50.0,0.4887,0.328593,206.4,0.4124,0.682336,222.8,0.1732,0.16036
66.7333,160.8,172.8,0.005178,20.3,0.5586,0.016279,62.3,0.2613,0.013137,48.8,0.4777,0.329088,206.4,0.4124,0.683954,223.2,0.1737,0.15703
66.7667,161.8,172.2,0.005160,20.3,0.5579,0.015102,55.1,0.2649,0.012548,47.5,0.4759,0.329166,206.4,0.4125,0.683871,223.2,0.1735,0.15770
66.8000,162.8,171.2,0.005144,20.6,0.5579,0.014512,52.8,0.2624,0.012255,47.5,0.4713,0.329148,206.4,0.4128,0.684009,222.8,0.1731,0.15789
66.8333,162.8,171.2,0.005138,20.9,0.5631,0.014047,50.2,0.2646,0.011955,46.7,0.4684,0.329264,206.4,0.4131,0.684009,222.8,0.1731,0.16218
66.8667,162.8,171.8,0.005134,20.3,0.5565,0.013771,48.7,0.2640,0.011727,46.5,0.4662,0.329578,206.4,0.4130,0.684526,223.0,0.1731,0.16199
66.9000,162.2,171.2,0.005134,20.3,0.5564,0.013550,48.7,0.2648,0.011559,46.4,0.4638,0.329578,206.4,0.4130,0.684526,223.0,0.1731,0.16089
66.9333,162.8,170.8,0.005112,20.3,0.5630,0.013334,47.7,0.2652,0.011423,46.1,0.4622,0.329595,206.4,0.4130,0.684526,223.0,0.1731,0.15691
66.9667,163.8,171.2,0.005109,20.3,0.5617,0.013122,46.5,0.2670,0.011231,46.1,0.4587,0.329595,206.4,0.4130,0.684526,223.0,0.1731,0.15905
67.0000,163.8,171.2,0.005058,20.3,0.5599,0.012952,46.0,0.2663,0.011101,45.1,0.4589,0.329579,206.4,0.4130,0.684522,223.0,0.1735,0.15813
67.0333,164.2,170.8,0.005048,20.9,0.5602,0.012796,45.4,0.2672,0.010966,45.2,0.4592,0.329585,206.4,0.4130,0.684522,223.0,0.1735,0.15706
67.0667,163.8,170.8,0.005013,20.6,0.5578,0.012687,44.8,0.2661,0.010870,44.4,0.4558,0.329482,206.4,0.4128,0.684382,223.0,0.1742,0.15550
67.1000,163.2,170.8,0.005013,20.1,0.5572,0.012602,44.9,0.2645,0.010777,44.0,0.4554,0.329498,206.4,0.4128,0.684264,223.0,0.1733,0.15543
67.1333,163.8,170.2,0.005004,20.3,0.5601,0.012508,44.7,0.2659,0.010718,44.1,0.4526,0.329552,206.4,0.4133,0.684524,223.1,0.1737,0.15964
67.1667,164.2,170.2,0.005006,20.3,0.5612,0.012413,44.2,0.2659,0.010643,44.0,0.4527,0.329486,206.4,0.4130,0.684355,223.0,0.1734,0.15936
67.2000,164.8,170.2,0.005000,20.3,0.5665,0.012361,44.2,0.2646,0.010621,44.1,0.4511,0.329485,206.4,0.4129,0.684429,223.2,0.1728,0.16370
67.2333,165.2,170.2,0.004997,20.3,0.5666,0.012306,44.2,0.2653,0.010595,44.5,0.4493,0.329527,206.4,0.4128,0.684752,223.1,0.1730,0.16511
67.2667,165.2,169.2,0.004991,20.3,0.5657,0.012179,44.2,0.2664,0.010534,44.2,0.4500,0.329480,206.4,0.4126,0.684609,223.1,0.1726,0.16543
67.3000,165.8,168.8,0.004990,20.3,0.5672,0.012122,44.2,0.2669,0.010505,44.2,0.4490,0.329514,206.5,0.4128,0.684737,223.1,0.1732,0.16613
67.3333,166.2,168.8,0.004983,20.3,0.5687,0.012039,44.2,0.2659,0.010465,44.2,0.4480,0.329519,206.4,0.4127,0.684855,223.1,0.1735,0.16654
67.3667,166.8,169.2,0.004977,20.3,0.5679,0.012030,44.2,0.2642,0.010432,44.5,0.4469,0.329544,206.4,0.4129,0.684733,223.1,0.1724,0.16843
67.4000,166.8,168.8,0.004968,20.3,0.5694,0.011947,43.4,0.2643,0.010395,43.8,0.4467,0.329532,206.4,0.4129,0.684634,223.0,0.1732,0.16690
67.4333,167.2,168.2,0.004961,20.3,0.5684,0.011925,43.4,0.2646,0.010377,44.2,0.4473,0.329504,206.4,0.4127,0.684506,223.1,0.1733,0.16849
67.4667,167.8,167.8,0.004960,20.3,0.5697,0.011871,43.6,0.2642,0.010352,44.2,0.4480,0.329517,206.4,0.4128,0.684762,223.1,0.1739,0.16956
67.5000,167.8,167.8,0.004956,20.3,0.5705,0.011865,43.7,0.2647,0.010344,44.0,0.4466,0.329587,206.4,0.4127,0.684606,223.1,0.1730,0.16835
67.5333,168.2,167.2,0.004955,19.9,0.5722,0.011838,43.6,0.2643,0.010325,44.5,0.4474,0.329495,206.4,0.4127,0.684641,223.0,0.1736,0.17116
67.5667,168.2,166.8,0.004955,20.1,0.5720,0.011809,43.6,0.2646,0.010316,44.5,0.4476,0.329567,206.4,0.4130,0.684561,223.1,0.1733,0.17267
67.6000,168.2,166.8,0.004949,20.1,0.5729,0.011731,43.2,0.2650,0.010247,43.1,0.4466,0.329552,206.4,0.4130,0.684720,223.0,0.1731,0.17253
67.6333,168.2,166.8,0.004938,20.1,0.5709,0.011671,42.4,0.2650,0.010222,42.4,0.4452,0.329511,206.4,0.4128,0.684504,223.0,0.1732,0.17009
67.6667,168.2,165.8,0.004916,19.9,0.5682,0.011574,42.2,0.2658,0.010162,42.3,0.4467,0.329511,206.4,0.4124,0.684639,223.2,0.1729,0.16632
67.7000,168.2,165.8,0.004906,19.9,0.5687,0.011565,42.2,0.2656,0.010139,42.3,0.4466,0.329498,206.4,0.4126,0.684535,223.2,0.1732,0.16463
67.7333,168.2,165.8,0.004917,19.9,0.5722,0.011561,42.2,0.2681,0.010131,42.2,0.4459,0.329458,206.4,0.4127,0.684559,223.2,0.1735,0.16909
67.7667,168.2,165.8,0.004914,19.6,0.5736,0.011551,42.2,0.2685,0.010124,42.1,0.4445,0.329476,206.4,0.4128,0.684724,223.1,0.1741,0.16822
67.8000,168.8,165.8,0.004904,19.6,0.5706,0.011533,42.6,0.2674,0.010074,41.5,0.4451,0.329516,206.4,0.4128,0.684508,223.0,0.1732,0.16537
67.8333,168.8,165.8,0.004900,19.3,0.5758,0.011534,42.6,0.2679,0.010042,41.5,0.4445,0.329544,206.4,0.4128,0.683816,223.0,0.1727,0.16654
67.8667,168.8,165.8,0.004855,19.8,0.5729,0.011465,41.6,0.2646,0.009961,40.5,0.4433,0.329822,206.1,0.4132,0.682530,222.5,0.1710,0.15109
67.9000,168.8,165.8,0.004856,20.1,0.5735,0.011465,41.6,0.2646,0.009953,40.5,0.4418,0.329790,206.1,0.4133,0.682530,222.5,0.1710,0.15101
67.9333,169.2,165.8,0.004864,20.1,0.5800,0.011466,41.5,0.2668,0.009961,40.5,0.4412,0.329734,206.1,0.4132,0.682530,222.5,0.1710,0.14968
67.9667,169.8,165.2,0.004864,20.1,0.5797,0.011466,41.5,0.2668,0.009966,40.5,0.4415,0.329734,206.1,0.4132,0.682530,222.5,0.1710,0.15172
68.0000,169.8,165.2,0.004864,20.1,0.5770,0.011478,41.6,0.2644,0.009965,40.5,0.4411,0.329705,206.1,0.4133,0.682530,222.5,0.1710,0.15142
68.0333,169.8,164.2,0.004862,20.1,0.5766,0.011476,41.6,0.2646,0.009970,40.5,0.4420,0.329734,206.1,0.4132,0.682530,222.5,0.1710,0.15151
68.0667,169.2,163.8,0.004872,20.1,0.5814,0.011458,41.6,0.2673,0.009953,40.0,0.4422,0.329800,206.1,0.4133,0.683105,223.1,0.1730,0.14971
68.1000,168.8,163.2,0.004870,20.1,0.5815,0.011441,41.6,0.2682,0.009921,40.0,0.4410,0.329801,206.1,0.4135,0.683105,223.1,0.1730,0.15388
68.1333,168.8,163.2,0.004875,20.1,0.5805,0.011420,41.6,0.2664,0.009905,40.2,0.4397,0.329877,206.1,0.4134,0.682669,222.5,0.1735,0.15360
68.1667,168.8,163.2,0.004875,20.1,0.5804,0.011418,41.6,0.2664,0.009908,40.2,0.4384,0.329826,206.1,0.4132,0.682669,222.5,0.1735,0.15337
68.2000,169.2,163.8,0.004874,19.3,0.5834,0.011368,41.6,0.2683,0.009895,39.2,0.4363,0.330011,206.8,0.4117,0.683429,223.1,0.1718,0.15092
68.2333,168.8,163.8,0.004874,19.3,0.5808,0.011353,41.6,0.2674,0.009890,39.2,0.4358,0.329976,206.6,0.4121,0.683429,223.1,0.1718,0.15220
68.2667,168.8,163.8,0.004866,19.3,0.5827,0.011322,41.1,0.2681,0.009838,39.2,0.4365,0.330156,206.4,0.4123,0.684480,223.1,0.1713,0.15239
68.3000,168.8,164.2,0.004867,19.3,0.5823,0.011328,41.1,0.2683,0.009838,39.2,0.4356,0.330138,206.4,0.4126,0.684480,223.1,0.1713,0.15247
68.3333,166.8,164.8,0.004855,19.3,0.5809,0.011330,41.5,0.2671,0.009740,38.7,0.4378,0.329936,206.6,0.4128,0.683726,223.1,0.1714,0.15275
68.3667,166.8,164.8,0.004851,19.3,0.5819,0.011314,41.5,0.2667,0.009751,38.7,0.4377,0.329915,206.6,0.4127,0.684151,223.1,0.1713,0.15309
68.4000,165.8,166.2,0.004841,19.3,0.5800,0.011387,42.4,0.2661,0.009726,39.7,0.4393,0.329652,206.4,0.4128,0.684037,223.1,0.1719,0.15572
68.4333,164.2,167.2,0.004836,19.3,0.5798,0.011432,42.4,0.2655,0.009709,41.0,0.4408,0.329617,206.4,0.4128,0.683479,223.1,0.1718,0.15671
68.4667,162.8,167.8,0.004836,19.3,0.5810,0.011482,43.4,0.2659,0.009719,41.5,0.4464,0.329655,206.1,0.4128,0.682984,223.1,0.1729,0.15707
68.5000,160.8,168.2,0.004826,19.3,0.5808,0.011550,43.2,0.2663,0.009760,41.4,0.4511,0.329634,206.1,0.4129,0.682879,223.0,0.1745,0.15659
68.5333,159.8,169.8,0.004820,19.3,0.5809,0.011640,43.2,0.2641,0.009812,42.1,0.4535,0.329637,206.1,0.4132,0.682998,223.2,0.1725,0.15842
68.5667,158.2,170.2,0.004819,20.1,0.5805,0.011730,43.5,0.2613,0.009862,42.6,0.4562,0.329640,206.1,0.4129,0.683092,223.2,0.1734,0.15837
68.6000,156.8,171.8,0.004812,19.3,0.5835,0.011798,44.2,0.2599,0.009904,42.3,0.4585,0.329571,206.1,0.4125,0.683015,223.0,0.1728,0.16134
68.6333,156.8,171.8,0.004810,19.3,0.5832,0.011795,44.2,0.2607,0.009904,42.3,0.4578,0.329581,206.1,0.4124,0.682976,223.0,0.1731,0.16138
68.6667,156.8,171.2,0.004807,19.3,0.5854,0.011756,43.3,0.2601,0.009884,42.1,0.4575,0.329621,206.7,0.4126,0.683083,222.5,0.1725,0.16084
68.7000,156.2,171.2,0.004808,19.3,0.5826,0.011740,43.3,0.2614,0.009879,42.1,0.4569,0.329706,206.7,0.4127,0.683115,222.5,0.1732,0.16034
68.7333,156.2,171.8,0.004804,19.3,0.5825,0.011736,43.2,0.2616,0.009859,41.8,0.4559,0.329654,206.3,0.4126,0.683084,223.0,0.1728,0.16115
68.7667,156.2,171.2,0.004805,19.3,0.5851,0.011700,43.2,0.2620,0.009849,41.1,0.4558,0.329615,206.3,0.4123,0.683233,222.5,0.1753,0.16172
68.8000,156.2,171.2,0.004808,19.3,0.5821,0.011667,43.2,0.2619,0.009821,40.5,0.4529,0.329622,206.3,0.4126,0.683224,223.1,0.1728,0.16104
68.8333,156.2,170.8,0.004807,19.3,0.5886,0.011621,43.2,0.2630,0.009794,40.5,0.4530,0.329708,206.4,0.4128,0.683900,223.1,0.1731,0.16399
68.8667,156.8,170.8,0.004820,19.3,0.5863,0.011607,41.8,0.2624,0.009754,39.8,0.4509,0.329546,206.4,0.4129,0.684999,223.2,0.1747,0.16920
68.9000,156.8,170.8,0.004820,19.3,0.5871,0.011600,41.8,0.2626,0.009744,39.8,0.4510,0.329546,206.4,0.4129,0.684999,223.2,0.1747,0.16974
68.9333,157.2,171.2,0.004813,20.1,0.5866,0.011592,41.8,0.2639,0.009718,40.0,0.4492,0.329540,206.4,0.4128,0.684942,223.2,0.1743,0.16589
68.9667,157.8,170.8,0.004809,19.3,0.5863,0.011586,41.8,0.2637,0.009697,40.3,0.4494,0.329538,206.4,0.4128,0.684919,223.2,0.1743,0.16568
69.0000,158.2,170.2,0.004808,19.3,0.5856,0.011554,42.1,0.2642,0.009685,39.8,0.4448,0.329505,206.4,0.4125,0.684663,223.8,0.1742,0.16228
69.0333,158.2,170.2,0.004808,19.3,0.5867,0.011525,42.1,0.2647,0.009687,39.8,0.4436,0.329495,206.4,0.4126,0.684826,223.8,0.1743,0.16185
69.0667,158.8,170.2,0.004801,19.3,0.5861,0.011467,42.1,0.2648,0.009649,39.5,0.4417,0.329448,207.0,0.4128,0.684175,223.2,0.1741,0.16179
69.1000,159.2,170.2,0.004802,19.3,0.5866,0.011473,42.1,0.2648,0.009655,39.5,0.4412,0.329465,206.5,0.4127,0.684394,223.2,0.1737,0.16066
69.1333,159.8,170.2,0.004802,19.3,0.5877,0.011452,42.1,0.2646,0.009628,39.8,0.4400,0.329490,206.4,0.4123,0.684740,223.6,0.1731,0.16304
69.1667,159.8,170.2,0.004799,19.3,0.5875,0.011432,41.5,0.2664,0.009619,38.8,0.4397,0.329464,206.9,0.4126,0.684490,223.2,0.1747,0.16334
69.2000,160.2,169.8,0.004813,19.3,0.5874,0.011431,42.1,0.2649,0.009619,39.2,0.4386,0.329571,206.4,0.4127,0.684765,223.2,0.1728,0.16482
69.2333,160.2,169.2,0.004811,19.3,0.5868,0.011439,41.6,0.2644,0.009612,39.2,0.4377,0.329545,206.4,0.4128,0.684669,223.2,0.1744,0.16481
69.2667,160.8,169.8,0.004811,19.3,0.5874,0.011417,41.8,0.2635,0.009602,39.0,0.4369,0.329542,206.4,0.4129,0.684805,223.6,0.1743,0.16618
69.3000,160.8,169.8,0.004809,19.3,0.5871,0.011402,41.7,0.2650,0.009602,38.7,0.4368,0.329547,206.4,0.4130,0.684736,223.3,0.1739,0.16629
69.3333,160.8,169.2,0.004808,19.3,0.5860,0.011395,42.0,0.2640,0.009605,39.2,0.4358,0.329530,206.5,0.4129,0.684613,223.3,0.1745,0.16711
69.3667,161.2,169.8,0.004812,19.6,0.5860,0.011403,41.7,0.2647,0.009597,39.1,0.4349,0.329494,206.4,0.4129,0.684733,223.3,0.1734,0.16696
69.4000,161.8,169.8,0.004805,19.6,0.5890,0.011397,42.0,0.2644,0.009579,39.0,0.4351,0.329603,206.4,0.4129,0.684911,223.2,0.1740,0.16762
69.4333,161.2,169.2,0.004808,19.3,0.5889,0.011394,42.0,0.2639,0.009586,38.7,0.4349,0.329588,206.4,0.4130,0.684860,223.2,0.1742,0.16785
69.4667,161.8,169.2,0.004807,19.3,0.5869,0.011381,42.0,0.2633,0.009576,38.8,0.4336,0.329535,206.7,0.4129,0.684591,223.2,0.1744,0.16617
69.5000,161.8,168.8,0.004807,19.6,0.5868,0.011384,42.6,0.2640,0.009582,38.8,0.4333,0.329535,206.9,0.4129,0.684675,223.3,0.1738,0.16652
69.5333,162.2,168.8,0.004802,19.3,0.5843,0.011359,42.0,0.2644,0.009571,38.7,0.4327,0.329464,206.4,0.4127,0.684651,223.2,0.1733,0.16544
69.5667,162.2,168.8,0.004802,19.3,0.5843,0.011359,42.0,0.2637,0.009568,38.7,0.4327,0.329464,206.4,0.4127,0.684651,223.2,0.1733,0.16601
69.6000,162.2,168.8,0.004806,19.3,0.5863,0.011338,41.7,0.2637,0.009562,39.0,0.4324,0.329609,207.0,0.4130,0.684650,223.2,0.1735,0.16693
69.6333,162.8,168.2,0.004806,19.3,0.5863,0.011339,41.5,0.2643,0.009560,39.2,0.4331,0.329579,206.4,0.4129,0.684786,223.3,0.1731,0.16808
69.6667,162.2,168.2,0.004805,19.6,0.5876,0.011323,41.5,0.2659,0.009552,38.2,0.4323,0.329562,206.9,0.4130,0.684589,223.2,0.1731,0.16719
69.7000,161.8,167.8,0.004804,19.6,0.5865,0.011327,41.5,0.2648,0.009552,38.0,0.4322,0.329547,207.0,0.4128,0.684632,223.2,0.1732,0.16745
69.7333,162.8,168.2,0.004804,19.3,0.5867,0.011292,42.1,0.2646,0.009544,38.2,0.4320,0.329490,207.0,0.4129,0.684718,223.2,0.1749,0.16772
69.7667,162.8,168.2,0.004802,19.3,0.5870,0.011297,41.5,0.2647,0.009541,38.5,0.4317,0.329509,206.4,0.4130,0.684649,223.3,0.1741,0.16733
69.8000,162.8,168.8,0.004805,19.3,0.5868,0.011283,41.5,0.2651,0.009545,38.2,0.4309,0.329472,207.0,0.4127,0.684707,223.2,0.1736,0.16598
69.8333,162.8,168.2,0.004805,19.3,0.5904,0.011285,41.5,0.2663,0.009539,38.2,0.4314,0.329557,206.4,0.4130,0.684909,223.2,0.1744,0.16835
69.8667,162.8,168.2,0.004806,19.6,0.5904,0.011201,40.7,0.2671,0.009498,38.0,0.4308,0.329563,206.4,0.4128,0.684978,223.2,0.1735,0.17157
69.9000,162.8,168.8,0.004806,19.6,0.5904,0.011201,40.7,0.2671,0.009492,38.0,0.4304,0.329563,206.4,0.4128,0.684978,223.2,0.1735,0.17179
69.9333,279.2,164.8,0.004943,20.5,0.5682,0.012593,42.1,0.2574,0.011456,48.1,0.4195,0.331571,209.7,0.4125,0.807826,242.0,0.1696,0.10291
69.9667,280.8,164.2,0.004917,20.5,0.5705,0.011945,40.7,0.2549,0.010794,43.8,0.4189,0.331117,208.7,0.4125,0.770910,236.4,0.1731,0.10659
70.0000,281.2,164.2,0.004924,21.0,0.5713,0.011814,40.7,0.2538,0.010642,41.7,0.4172,0.331186,209.2,0.4125,0.754175,233.2,0.1743,0.10209
70.0333,281.2,164.2,0.004910,21.0,0.5721,0.011701,40.7,0.2575,0.010455,41.2,0.4176,0.331010,209.2,0.4126,0.741860,231.2,0.1751,0.10207
70.0667,281.2,164.2,0.004905,20.5,0.5772,0.011661,40.7,0.2625,0.010408,40.5,0.4147,0.330814,208.4,0.4125,0.734538,230.3,0.1722,0.10086
70.1000,282.2,164.8,0.004898,20.5,0.5784,0.011607,40.7,0.2622,0.010303,40.3,0.4158,0.330742,207.7,0.4125,0.727986,230.2,0.1724,0.10275
70.1333,282.2,164.8,0.004888,20.0,0.5779,0.011517,40.7,0.2609,0.010241,39.7,0.4123,0.330499,207.4,0.4126,0.725196,229.2,0.1723,0.10121
70.1667,284.9,164.8,0.004886,20.0,0.5802,0.011448,40.7,0.2627,0.010203,40.7,0.4114,0.330665,207.7,0.4125,0.728358,230.2,0.1731,0.10053
70.2000,284.3,164.2,0.004880,19.3,0.5839,0.011437,40.7,0.2613,0.010125,40.0,0.4097,0.330592,208.0,0.4129,0.724815,228.7,0.1738,0.09766
70.2333,552.1,187.9,0.004812,19.3,0.5913,0.011206,40.7,0.2658,0.009615,37.0,0.4107,0.853696,255.0,0.2306,1.000000,255.0,0.0000,0.09884
70.2667,551.2,189.2,0.004803,19.3,0.5914,0.011156,40.7,0.2674,0.009552,37.0,0.4097,0.781158,255.0,0.2577,0.999255,255.0,0.0006,0.09730
70.3000,551.2,189.1,0.004758,19.3,0.5906,0.011052,40.2,0.2675,0.009450,36.1,0.4077,0.730907,255.0,0.2811,0.999202,255.0,0.0033,0.10037
70.3333,550.2,189.2,0.004737,19.3,0.5871,0.010933,40.1,0.2719,0.009325,36.3,0.4093,0.693107,255.0,0.2990,0.997699,255.0,0.0130,0.09770
70.3667,550.2,189.8,0.004621,18.3,0.5845,0.010756,39.9,0.2730,0.009096,35.4,0.4144,0.667885,255.0,0.3130,0.996273,255.0,0.0177,0.09687
70.4000,549.8,190.2,0.004596,18.3,0.5848,0.010613,39.2,0.2754,0.009030,35.5,0.4145,0.646425,255.0,0.3252,0.992610,255.0,0.0230,0.09440
70.4333,546.2,190.2,0.004568,18.3,0.5863,0.010395,39.0,0.2772,0.008926,34.3,0.4148,0.621634,255.0,0.3427,0.974531,255.0,0.0282,0.09733
70.4667,542.8,191.2,0.004540,18.3,0.5853,0.010284,38.6,0.2770,0.008859,34.3,0.4151,0.600784,255.0,0.3633,0.968068,255.0,0.0291,0.09590
70.5000,538.8,192.2,0.004490,18.3,0.5868,0.010191,38.6,0.2787,0.008685,34.1,0.4180,0.583198,255.0,0.3849,0.962679,255.0,0.0317,0.09702
70.5333,536.8,192.2,0.004436,18.3,0.5818,0.010148,38.2,0.2777,0.008591,34.3,0.4162,0.570243,255.0,0.3981,0.958626,255.0,0.0321,0.09333
