t_s,mean_Yp,mean_Ylin,sat,dot_x,dot_y,dot_n
386.8667,67.0617,0.071745,0.2442,-1.00,-1.00,0
386.9000,67.0620,0.071745,0.2442,-1.00,-1.00,0
386.9333,67.0620,0.071745,0.2442,-1.00,-1.00,0
386.9667,67.0570,0.071738,0.2444,-1.00,-1.00,0
387.0000,67.0570,0.071738,0.2444,-1.00,-1.00,0
387.0333,67.0628,0.071746,0.2441,-1.00,-1.00,0
387.0667,67.0628,0.071746,0.2441,-1.00,-1.00,0
387.1000,67.0630,0.071746,0.2441,-1.00,-1.00,0
387.1333,67.0630,0.071746,0.2441,-1.00,-1.00,0
387.1667,67.0633,0.071746,0.2441,-1.00,-1.00,0
387.2000,67.0633,0.071746,0.2441,-1.00,-1.00,0
387.2333,67.0594,0.071741,0.2443,-1.00,-1.00,0
387.2667,67.0594,0.071741,0.2443,-1.00,-1.00,0
387.3000,67.0625,0.071745,0.2441,-1.00,-1.00,0
387.3333,67.0625,0.071745,0.2441,-1.00,-1.00,0
387.3667,67.0632,0.071746,0.2441,-1.00,-1.00,0
387.4000,67.0632,0.071746,0.2441,-1.00,-1.00,0
387.4333,67.0635,0.071747,0.2441,-1.00,-1.00,0
387.4667,67.0650,0.071749,0.2440,-1.00,-1.00,0
387.5000,67.0521,0.071723,0.2441,-1.00,-1.00,0
387.5333,67.0521,0.071723,0.2441,-1.00,-1.00,0
387.5667,67.0523,0.071723,0.2441,-1.00,-1.00,0
387.6000,65.4321,0.067682,0.2117,-1.00,-1.00,0
387.6333,65.4294,0.067679,0.2120,-1.00,-1.00,0
387.6667,65.4294,0.067679,0.2120,-1.00,-1.00,0
387.7000,65.4295,0.067679,0.2119,-1.00,-1.00,0
387.7333,65.4295,0.067679,0.2119,-1.00,-1.00,0
387.7667,65.4278,0.067676,0.2120,-1.00,-1.00,0
387.8000,65.4278,0.067676,0.2120,-1.00,-1.00,0
387.8333,65.4313,0.067681,0.2118,-1.00,-1.00,0
387.8667,65.4313,0.067681,0.2118,-1.00,-1.00,0
387.9000,65.4313,0.067681,0.2118,-1.00,-1.00,0
387.9333,65.4313,0.067681,0.2118,-1.00,-1.00,0
387.9667,65.4318,0.067682,0.2118,-1.00,-1.00,0
388.0000,65.4318,0.067682,0.2118,-1.00,-1.00,0
388.0333,65.4324,0.067682,0.2117,-1.00,-1.00,0
388.0667,65.4324,0.067682,0.2117,-1.00,-1.00,0
388.1000,65.4324,0.067682,0.2117,-1.00,-1.00,0
388.1333,65.4324,0.067682,0.2117,-1.00,-1.00,0
388.1667,65.4323,0.067682,0.2117,-1.00,-1.00,0
388.2000,65.4323,0.067682,0.2117,-1.00,-1.00,0
388.2333,65.4323,0.067682,0.2117,-1.00,-1.00,0
388.2667,65.4323,0.067682,0.2117,-1.00,-1.00,0
388.3000,65.4324,0.067682,0.2117,-1.00,-1.00,0
388.3333,65.4324,0.067682,0.2117,-1.00,-1.00,0
388.3667,65.4324,0.067682,0.2117,-1.00,-1.00,0
388.4000,65.4324,0.067682,0.2117,-1.00,-1.00,0
388.4333,65.4323,0.067682,0.2117,-1.00,-1.00,0
388.4667,65.4323,0.067682,0.2117,-1.00,-1.00,0
388.5000,65.4431,0.067704,0.2119,-1.00,-1.00,0
388.5333,65.4431,0.067704,0.2119,-1.00,-1.00,0
388.5667,65.4396,0.067700,0.2121,-1.00,-1.00,0
388.6000,65.4396,0.067700,0.2121,-1.00,-1.00,0
388.6333,65.4341,0.067694,0.2125,-1.00,-1.00,0
388.6667,65.4341,0.067694,0.2125,-1.00,-1.00,0
388.7000,65.4394,0.067701,0.2121,-1.00,-1.00,0
388.7333,65.4394,0.067701,0.2121,-1.00,-1.00,0
388.7667,65.4380,0.067698,0.2121,-1.00,-1.00,0
388.8000,65.4380,0.067698,0.2121,-1.00,-1.00,0
388.8333,65.4413,0.067702,0.2118,-1.00,-1.00,0
388.8667,65.4413,0.067702,0.2118,-1.00,-1.00,0
388.9000,65.4410,0.067702,0.2119,-1.00,-1.00,0
388.9333,65.4410,0.067702,0.2119,-1.00,-1.00,0
388.9667,65.4365,0.067697,0.2123,-1.00,-1.00,0
389.0000,65.4365,0.067697,0.2123,-1.00,-1.00,0
389.0333,65.4424,0.067703,0.2118,-1.00,-1.00,0
389.0667,65.4424,0.067703,0.2118,-1.00,-1.00,0
389.1000,65.4424,0.067703,0.2118,-1.00,-1.00,0
389.1333,65.4424,0.067703,0.2118,-1.00,-1.00,0
389.1667,65.4427,0.067703,0.2117,-1.00,-1.00,0
389.2000,65.4427,0.067703,0.2117,-1.00,-1.00,0
389.2333,65.4394,0.067700,0.2120,-1.00,-1.00,0
389.2667,65.4394,0.067700,0.2120,-1.00,-1.00,0
389.3000,65.4422,0.067703,0.2118,-1.00,-1.00,0
389.3333,65.4422,0.067703,0.2118,-1.00,-1.00,0
389.3667,65.4425,0.067703,0.2117,-1.00,-1.00,0
389.4000,65.4425,0.067703,0.2117,-1.00,-1.00,0
389.4333,65.4429,0.067704,0.2117,-1.00,-1.00,0
389.4667,65.4443,0.067705,0.2116,-1.00,-1.00,0
389.5000,65.4311,0.067680,0.2116,-1.00,-1.00,0
389.5333,65.4311,0.067680,0.2116,-1.00,-1.00,0
389.5667,65.4319,0.067680,0.2118,-1.00,-1.00,0
389.6000,65.1265,0.066706,0.2136,-1.00,-1.00,0
389.6333,65.1241,0.066702,0.2136,-1.00,-1.00,0
389.6667,65.1241,0.066702,0.2136,-1.00,-1.00,0
389.7000,65.1246,0.066702,0.2135,-1.00,-1.00,0
389.7333,65.1246,0.066702,0.2135,-1.00,-1.00,0
389.7667,65.1230,0.066700,0.2136,-1.00,-1.00,0
389.8000,65.1230,0.066700,0.2136,-1.00,-1.00,0
389.8333,65.1249,0.066702,0.2135,-1.00,-1.00,0
389.8667,65.1249,0.066702,0.2135,-1.00,-1.00,0
389.9000,65.1251,0.066702,0.2134,-1.00,-1.00,0
389.9333,65.1251,0.066702,0.2134,-1.00,-1.00,0
389.9667,65.1256,0.066703,0.2134,-1.00,-1.00,0
390.0000,65.1256,0.066703,0.2134,-1.00,-1.00,0
390.0333,65.1262,0.066703,0.2133,-1.00,-1.00,0
390.0667,65.1262,0.066703,0.2133,-1.00,-1.00,0
390.1000,65.1262,0.066703,0.2133,-1.00,-1.00,0
390.1333,65.1262,0.066703,0.2133,-1.00,-1.00,0
390.1667,65.1262,0.066703,0.2133,-1.00,-1.00,0
390.2000,65.1262,0.066703,0.2133,-1.00,-1.00,0
390.2333,65.1262,0.066703,0.2133,-1.00,-1.00,0
390.2667,65.1262,0.066703,0.2133,-1.00,-1.00,0
390.3000,65.1262,0.066703,0.2133,-1.00,-1.00,0
390.3333,65.1262,0.066703,0.2133,-1.00,-1.00,0
390.3667,65.1262,0.066703,0.2133,-1.00,-1.00,0
390.4000,65.1262,0.066703,0.2133,-1.00,-1.00,0
390.4333,65.1262,0.066703,0.2133,-1.00,-1.00,0
390.4667,65.1261,0.066703,0.2133,-1.00,-1.00,0
390.5000,65.1358,0.066723,0.2137,-1.00,-1.00,0
390.5333,65.1358,0.066723,0.2137,-1.00,-1.00,0
390.5667,65.1357,0.066726,0.2140,-1.00,-1.00,0
390.6000,65.1357,0.066726,0.2140,-1.00,-1.00,0
390.6333,65.1354,0.066724,0.2139,-1.00,-1.00,0
390.6667,65.1354,0.066724,0.2139,-1.00,-1.00,0
390.7000,65.1375,0.066728,0.2138,-1.00,-1.00,0
390.7333,65.1375,0.066728,0.2138,-1.00,-1.00,0
390.7667,65.1367,0.066726,0.2138,-1.00,-1.00,0
390.8000,65.1367,0.066726,0.2138,-1.00,-1.00,0
390.8333,65.1394,0.066729,0.2136,-1.00,-1.00,0
390.8667,65.1394,0.066729,0.2136,-1.00,-1.00,0
390.9000,65.1386,0.066728,0.2136,-1.00,-1.00,0
390.9333,65.1386,0.066728,0.2136,-1.00,-1.00,0
390.9667,65.1352,0.066724,0.2139,-1.00,-1.00,0
391.0000,65.1352,0.066724,0.2139,-1.00,-1.00,0
391.0333,65.1406,0.066730,0.2135,-1.00,-1.00,0
391.0667,65.1406,0.066730,0.2135,-1.00,-1.00,0
391.1000,65.1403,0.066730,0.2135,-1.00,-1.00,0
391.1333,65.1403,0.066730,0.2135,-1.00,-1.00,0
391.1667,65.1406,0.066730,0.2134,-1.00,-1.00,0
391.2000,65.1406,0.066730,0.2134,-1.00,-1.00,0
391.2333,65.1370,0.066725,0.2137,-1.00,-1.00,0
391.2667,65.1370,0.066725,0.2137,-1.00,-1.00,0
391.3000,65.1401,0.066729,0.2134,-1.00,-1.00,0
391.3333,65.1401,0.066729,0.2134,-1.00,-1.00,0
391.3667,65.1401,0.066728,0.2134,-1.00,-1.00,0
391.4000,65.1401,0.066728,0.2134,-1.00,-1.00,0
391.4333,65.1399,0.066728,0.2134,-1.00,-1.00,0
391.4667,65.1418,0.066731,0.2133,-1.00,-1.00,0
391.5000,65.1256,0.066699,0.2133,-1.00,-1.00,0
391.5333,65.1256,0.066699,0.2133,-1.00,-1.00,0
391.5667,65.1284,0.066704,0.2134,-1.00,-1.00,0
391.6000,65.2035,0.066816,0.2135,-1.00,-1.00,0
391.6333,65.2000,0.066808,0.2134,-1.00,-1.00,0
391.6667,65.2000,0.066808,0.2134,-1.00,-1.00,0
391.7000,65.1997,0.066808,0.2134,-1.00,-1.00,0
391.7333,65.1997,0.066808,0.2134,-1.00,-1.00,0
391.7667,65.1990,0.066806,0.2134,-1.00,-1.00,0
391.8000,65.1990,0.066806,0.2134,-1.00,-1.00,0
391.8333,65.1996,0.066807,0.2134,-1.00,-1.00,0
391.8667,65.1996,0.066807,0.2134,-1.00,-1.00,0
391.9000,65.1999,0.066807,0.2134,-1.00,-1.00,0
391.9333,65.1999,0.066807,0.2134,-1.00,-1.00,0
391.9667,65.2000,0.066807,0.2133,-1.00,-1.00,0
392.0000,65.2000,0.066807,0.2133,-1.00,-1.00,0
392.0333,65.2000,0.066807,0.2133,-1.00,-1.00,0
392.0667,65.2000,0.066807,0.2133,-1.00,-1.00,0
392.1000,65.2001,0.066807,0.2133,-1.00,-1.00,0
392.1333,65.2001,0.066807,0.2133,-1.00,-1.00,0
392.1667,65.2000,0.066807,0.2133,-1.00,-1.00,0
392.2000,65.2000,0.066807,0.2133,-1.00,-1.00,0
392.2333,65.2000,0.066807,0.2133,-1.00,-1.00,0
392.2667,65.2000,0.066807,0.2133,-1.00,-1.00,0
392.3000,65.2000,0.066807,0.2133,-1.00,-1.00,0
392.3333,65.2000,0.066807,0.2133,-1.00,-1.00,0
392.3667,65.2001,0.066807,0.2133,-1.00,-1.00,0
392.4000,65.2001,0.066807,0.2133,-1.00,-1.00,0
392.4333,65.2000,0.066807,0.2133,-1.00,-1.00,0
392.4667,65.2000,0.066807,0.2133,-1.00,-1.00,0
392.5000,65.2076,0.066823,0.2136,-1.00,-1.00,0
392.5333,65.2076,0.066823,0.2136,-1.00,-1.00,0
392.5667,65.2095,0.066829,0.2139,-1.00,-1.00,0
392.6000,65.2095,0.066829,0.2139,-1.00,-1.00,0
392.6333,65.2086,0.066827,0.2139,-1.00,-1.00,0
392.6667,65.2086,0.066827,0.2139,-1.00,-1.00,0
392.7000,65.2109,0.066831,0.2138,-1.00,-1.00,0
392.7333,65.2109,0.066831,0.2138,-1.00,-1.00,0
392.7667,65.2102,0.066829,0.2137,-1.00,-1.00,0
392.8000,65.2102,0.066829,0.2137,-1.00,-1.00,0
392.8333,65.2128,0.066832,0.2135,-1.00,-1.00,0
392.8667,65.2128,0.066832,0.2135,-1.00,-1.00,0
392.9000,65.2123,0.066831,0.2135,-1.00,-1.00,0
392.9333,65.2123,0.066831,0.2135,-1.00,-1.00,0
392.9667,65.2085,0.066827,0.2139,-1.00,-1.00,0
393.0000,65.2085,0.066827,0.2139,-1.00,-1.00,0
393.0333,65.2139,0.066833,0.2134,-1.00,-1.00,0
393.0667,65.2139,0.066833,0.2134,-1.00,-1.00,0
393.1000,65.2136,0.066833,0.2134,-1.00,-1.00,0
393.1333,65.2136,0.066833,0.2134,-1.00,-1.00,0
393.1667,65.2140,0.066833,0.2134,-1.00,-1.00,0
393.2000,65.2140,0.066833,0.2134,-1.00,-1.00,0
393.2333,65.2107,0.066829,0.2137,-1.00,-1.00,0
393.2667,65.2107,0.066829,0.2137,-1.00,-1.00,0
393.3000,65.2129,0.066831,0.2134,-1.00,-1.00,0
393.3333,65.2129,0.066831,0.2134,-1.00,-1.00,0
393.3667,65.2131,0.066831,0.2134,-1.00,-1.00,0
393.4000,65.2131,0.066831,0.2134,-1.00,-1.00,0
393.4333,65.2132,0.066831,0.2134,-1.00,-1.00,0
393.4667,65.2150,0.066833,0.2133,-1.00,-1.00,0
393.5000,65.1994,0.066803,0.2133,-1.00,-1.00,0
393.5333,65.1994,0.066803,0.2133,-1.00,-1.00,0
393.5667,65.1994,0.066803,0.2133,-1.00,-1.00,0
393.6000,59.0316,0.054584,0.2118,-1.00,-1.00,0
393.6333,47.1408,0.034974,0.2129,-1.00,-1.00,0
393.6667,36.1437,0.021197,0.2132,-1.00,-1.00,0
393.7000,26.0970,0.011983,0.2199,-1.00,-1.00,0
393.7333,17.2300,0.006261,0.2174,-1.00,-1.00,0
393.7667,9.6622,0.002993,0.2282,-1.00,-1.00,0
393.8000,3.4088,0.001035,0.0000,-1.00,-1.00,0
393.8333,0.0000,0.000000,0.0000,-1.00,-1.00,0
393.8667,1.6571,0.000503,0.0000,-1.00,-1.00,0
393.9000,4.0125,0.001251,0.0000,-1.00,-1.00,0
393.9333,6.6523,0.002364,0.1864,-1.00,-1.00,0
393.9667,9.7608,0.004232,0.2504,-1.00,-1.00,0
394.0000,13.0955,0.007024,0.2396,-1.00,-1.00,0
394.0333,16.6346,0.010974,0.2366,-1.00,-1.00,0
394.0667,20.4085,0.016458,0.2428,-1.00,-1.00,0
394.1000,22.3585,0.019841,0.2409,-1.00,-1.00,0
394.1333,22.3627,0.019844,0.2407,-1.00,-1.00,0
394.1667,22.3636,0.019844,0.2408,-1.00,-1.00,0
394.2000,22.3423,0.019816,0.2412,-1.00,-1.00,0
394.2333,22.3522,0.019831,0.2412,-1.00,-1.00,0
394.2667,22.3643,0.019846,0.2407,-1.00,-1.00,0
394.3000,22.3747,0.019863,0.2407,-1.00,-1.00,0
394.3333,22.3569,0.019838,0.2407,-1.00,-1.00,0
394.3667,22.3671,0.019854,0.2407,-1.00,-1.00,0
394.4000,22.3667,0.019854,0.2406,-1.00,-1.00,0
394.4333,22.3679,0.019855,0.2406,-1.00,-1.00,0
394.4667,22.3566,0.019839,0.2407,-1.00,-1.00,0
394.5000,22.3626,0.019852,0.2406,-1.00,-1.00,0
394.5333,22.3692,0.019861,0.2406,-1.00,-1.00,0
394.5667,22.3699,0.019863,0.2407,-1.00,-1.00,0
394.6000,22.3233,0.019799,0.2414,-1.00,-1.00,0
394.6333,22.3280,0.019806,0.2413,-1.00,-1.00,0
394.6667,22.3508,0.019836,0.2409,-1.00,-1.00,0
394.7000,22.3603,0.019850,0.2409,-1.00,-1.00,0
394.7333,22.3468,0.019834,0.2409,-1.00,-1.00,0
394.7667,22.3473,0.019835,0.2409,-1.00,-1.00,0
394.8000,22.3492,0.019840,0.2408,-1.00,-1.00,0
394.8333,22.3497,0.019841,0.2408,-1.00,-1.00,0
394.8667,22.3429,0.019827,0.2408,-1.00,-1.00,0
394.9000,22.3463,0.019832,0.2408,-1.00,-1.00,0
394.9333,22.3528,0.019840,0.2408,-1.00,-1.00,0
394.9667,22.3563,0.019846,0.2410,-1.00,-1.00,0
395.0000,22.3277,0.019804,0.2412,-1.00,-1.00,0
395.0333,22.3365,0.019816,0.2411,-1.00,-1.00,0
395.0667,22.3594,0.019845,0.2407,-1.00,-1.00,0
395.1000,22.3683,0.019858,0.2406,-1.00,-1.00,0
395.1333,22.3566,0.019841,0.2407,-1.00,-1.00,0
395.1667,22.3649,0.019852,0.2406,-1.00,-1.00,0
395.2000,22.3679,0.019857,0.2406,-1.00,-1.00,0
395.2333,22.3660,0.019855,0.2407,-1.00,-1.00,0
395.2667,22.3588,0.019843,0.2407,-1.00,-1.00,0
395.3000,22.3650,0.019851,0.2406,-1.00,-1.00,0
395.3333,22.3664,0.019853,0.2406,-1.00,-1.00,0
395.3667,22.3707,0.019860,0.2406,-1.00,-1.00,0
395.4000,22.3372,0.019811,0.2411,-1.00,-1.00,0
395.4333,22.3456,0.019823,0.2410,-1.00,-1.00,0
395.4667,22.3654,0.019850,0.2403,-1.00,-1.00,0
395.5000,22.3650,0.019848,0.2404,-1.00,-1.00,0
395.5333,22.3564,0.019836,0.2405,-1.00,-1.00,0
395.5667,22.3585,0.019838,0.2404,-1.00,-1.00,0
395.6000,22.3663,0.019855,0.2404,-1.00,-1.00,0
395.6333,22.3659,0.019854,0.2404,-1.00,-1.00,0
395.6667,22.3541,0.019836,0.2405,-1.00,-1.00,0
395.7000,22.3559,0.019838,0.2404,-1.00,-1.00,0
395.7333,22.3566,0.019839,0.2405,-1.00,-1.00,0
395.7667,22.3595,0.019844,0.2406,-1.00,-1.00,0
395.8000,22.3255,0.019797,0.2411,-1.00,-1.00,0
395.8333,22.3312,0.019806,0.2412,-1.00,-1.00,0
395.8667,22.3476,0.019829,0.2408,-1.00,-1.00,0
395.9000,22.3572,0.019845,0.2407,-1.00,-1.00,0
395.9333,22.3376,0.019819,0.2409,-1.00,-1.00,0
395.9667,22.3430,0.019827,0.2408,-1.00,-1.00,0
396.0000,22.3439,0.019832,0.2408,-1.00,-1.00,0
396.0333,22.3447,0.019834,0.2409,-1.00,-1.00,0
396.0667,22.3402,0.019824,0.2409,-1.00,-1.00,0
396.1000,22.3458,0.019831,0.2409,-1.00,-1.00,0
396.1333,22.3485,0.019833,0.2408,-1.00,-1.00,0
396.1667,22.3538,0.019840,0.2409,-1.00,-1.00,0
396.2000,22.3293,0.019805,0.2413,-1.00,-1.00,0
396.2333,22.3386,0.019817,0.2413,-1.00,-1.00,0
396.2667,22.3544,0.019834,0.2409,-1.00,-1.00,0
396.3000,22.3647,0.019849,0.2409,-1.00,-1.00,0
396.3333,22.3544,0.019833,0.2410,-1.00,-1.00,0
396.3667,22.3626,0.019845,0.2408,-1.00,-1.00,0
396.4000,22.3672,0.019850,0.2407,-1.00,-1.00,0
396.4333,22.3689,0.019852,0.2407,-1.00,-1.00,0
396.4667,22.3579,0.019836,0.2408,-1.00,-1.00,0
396.5000,22.3626,0.019846,0.2408,-1.00,-1.00,0
396.5333,22.3713,0.019859,0.2406,-1.00,-1.00,0
396.5667,22.3733,0.019862,0.2407,-1.00,-1.00,0
396.6000,22.3343,0.019809,0.2411,-1.00,-1.00,0
396.6333,22.3380,0.019814,0.2412,-1.00,-1.00,0
396.6667,22.3663,0.019852,0.2407,-1.00,-1.00,0
396.7000,22.3726,0.019862,0.2408,-1.00,-1.00,0
396.7333,22.3605,0.019846,0.2407,-1.00,-1.00,0
396.7667,22.3626,0.019849,0.2408,-1.00,-1.00,0
396.8000,22.3672,0.019856,0.2407,-1.00,-1.00,0
396.8333,22.3676,0.019856,0.2407,-1.00,-1.00,0
396.8667,22.3581,0.019844,0.2408,-1.00,-1.00,0
396.9000,22.3605,0.019847,0.2408,-1.00,-1.00,0
396.9333,22.3637,0.019852,0.2408,-1.00,-1.00,0
396.9667,22.3665,0.019856,0.2408,-1.00,-1.00,0
397.0000,22.3299,0.019807,0.2412,-1.00,-1.00,0
397.0333,22.3371,0.019817,0.2411,-1.00,-1.00,0
397.0667,22.3542,0.019840,0.2408,-1.00,-1.00,0
397.1000,22.3612,0.019851,0.2407,-1.00,-1.00,0
397.1333,22.3470,0.019833,0.2408,-1.00,-1.00,0
397.1667,22.3527,0.019842,0.2407,-1.00,-1.00,0
397.2000,22.3516,0.019842,0.2407,-1.00,-1.00,0
397.2333,22.3513,0.019842,0.2408,-1.00,-1.00,0
397.2667,22.3446,0.019831,0.2408,-1.00,-1.00,0
397.3000,22.3496,0.019836,0.2407,-1.00,-1.00,0
397.3333,22.3522,0.019839,0.2407,-1.00,-1.00,0
397.3667,22.3567,0.019845,0.2407,-1.00,-1.00,0
397.4000,22.3307,0.019808,0.2410,-1.00,-1.00,0
397.4333,22.3407,0.019821,0.2410,-1.00,-1.00,0
397.4667,22.3589,0.019842,0.2404,-1.00,-1.00,0
397.5000,22.3626,0.019848,0.2405,-1.00,-1.00,0
397.5333,22.3570,0.019839,0.2406,-1.00,-1.00,0
397.5667,22.3597,0.019843,0.2406,-1.00,-1.00,0
397.6000,22.3677,0.019855,0.2405,-1.00,-1.00,0
397.6333,22.3676,0.019856,0.2406,-1.00,-1.00,0
397.6667,22.3599,0.019842,0.2406,-1.00,-1.00,0
397.7000,22.3640,0.019848,0.2405,-1.00,-1.00,0
397.7333,22.3674,0.019852,0.2404,-1.00,-1.00,0
397.7667,22.3725,0.019861,0.2405,-1.00,-1.00,0
397.8000,22.3403,0.019814,0.2410,-1.00,-1.00,0
397.8333,22.3464,0.019823,0.2409,-1.00,-1.00,0
397.8667,22.3646,0.019848,0.2405,-1.00,-1.00,0
397.9000,22.3737,0.019862,0.2404,-1.00,-1.00,0
397.9333,22.3588,0.019839,0.2405,-1.00,-1.00,0
397.9667,22.3632,0.019847,0.2405,-1.00,-1.00,0
398.0000,22.3650,0.019851,0.2404,-1.00,-1.00,0
398.0333,22.3661,0.019853,0.2404,-1.00,-1.00,0
398.0667,22.3553,0.019837,0.2406,-1.00,-1.00,0
398.1000,22.3594,0.019844,0.2405,-1.00,-1.00,0
398.1333,22.3578,0.019842,0.2406,-1.00,-1.00,0
398.1667,22.3597,0.019845,0.2406,-1.00,-1.00,0
398.2000,22.3267,0.019799,0.2412,-1.00,-1.00,0
398.2333,22.3352,0.019812,0.2411,-1.00,-1.00,0
398.2667,22.3503,0.019834,0.2408,-1.00,-1.00,0
398.3000,22.3561,0.019843,0.2408,-1.00,-1.00,0
398.3333,22.3382,0.019818,0.2409,-1.00,-1.00,0
398.3667,22.3447,0.019829,0.2408,-1.00,-1.00,0
398.4000,22.3448,0.019834,0.2409,-1.00,-1.00,0
398.4333,22.3449,0.019834,0.2409,-1.00,-1.00,0
398.4667,22.3366,0.019819,0.2409,-1.00,-1.00,0
398.5000,22.3398,0.019826,0.2409,-1.00,-1.00,0
398.5333,22.3535,0.019844,0.2408,-1.00,-1.00,0
398.5667,22.3568,0.019848,0.2407,-1.00,-1.00,0
398.6000,22.3191,0.019795,0.2414,-1.00,-1.00,0
398.6333,22.3230,0.019801,0.2416,-1.00,-1.00,0
398.6667,22.3533,0.019836,0.2412,-1.00,-1.00,0
398.7000,22.3612,0.019848,0.2411,-1.00,-1.00,0
398.7333,22.3541,0.019836,0.2410,-1.00,-1.00,0
398.7667,22.3558,0.019839,0.2409,-1.00,-1.00,0
398.8000,22.3650,0.019850,0.2410,-1.00,-1.00,0
398.8333,22.3667,0.019853,0.2408,-1.00,-1.00,0
398.8667,22.3580,0.019839,0.2410,-1.00,-1.00,0
398.9000,22.3614,0.019844,0.2409,-1.00,-1.00,0
398.9333,22.3654,0.019849,0.2409,-1.00,-1.00,0
398.9667,22.3670,0.019852,0.2409,-1.00,-1.00,0
399.0000,22.3356,0.019810,0.2413,-1.00,-1.00,0
399.0333,22.3466,0.019826,0.2414,-1.00,-1.00,0
399.0667,22.3666,0.019851,0.2408,-1.00,-1.00,0
399.1000,22.3738,0.019863,0.2408,-1.00,-1.00,0
399.1333,22.3600,0.019844,0.2408,-1.00,-1.00,0
399.1667,22.3660,0.019854,0.2407,-1.00,-1.00,0
399.2000,22.3674,0.019856,0.2408,-1.00,-1.00,0
399.2333,22.3670,0.019855,0.2408,-1.00,-1.00,0
399.2667,22.3607,0.019848,0.2408,-1.00,-1.00,0
399.3000,22.3622,0.019849,0.2408,-1.00,-1.00,0
399.3333,22.3629,0.019851,0.2408,-1.00,-1.00,0
399.3667,22.3659,0.019856,0.2408,-1.00,-1.00,0
399.4000,22.3325,0.019811,0.2412,-1.00,-1.00,0
399.4333,22.3402,0.019821,0.2413,-1.00,-1.00,0
399.4667,22.3532,0.019839,0.2408,-1.00,-1.00,0
399.5000,22.3534,0.019838,0.2407,-1.00,-1.00,0
399.5333,22.3459,0.019829,0.2408,-1.00,-1.00,0
399.5667,22.3470,0.019832,0.2408,-1.00,-1.00,0
399.6000,22.3507,0.019840,0.2408,-1.00,-1.00,0
399.6333,22.3507,0.019840,0.2407,-1.00,-1.00,0
399.6667,22.3452,0.019829,0.2408,-1.00,-1.00,0
399.7000,22.3483,0.019833,0.2407,-1.00,-1.00,0
399.7333,22.3543,0.019841,0.2407,-1.00,-1.00,0
399.7667,22.3582,0.019847,0.2408,-1.00,-1.00,0
399.8000,22.3337,0.019810,0.2411,-1.00,-1.00,0
399.8333,22.3438,0.019826,0.2411,-1.00,-1.00,0
399.8667,22.3612,0.019847,0.2407,-1.00,-1.00,0
399.9000,22.3701,0.019859,0.2406,-1.00,-1.00,0
399.9333,22.3591,0.019843,0.2407,-1.00,-1.00,0
399.9667,22.3663,0.019854,0.2406,-1.00,-1.00,0
400.0000,22.3675,0.019856,0.2406,-1.00,-1.00,0
400.0333,22.3683,0.019857,0.2406,-1.00,-1.00,0
400.0667,22.3622,0.019846,0.2406,-1.00,-1.00,0
400.1000,22.3674,0.019854,0.2406,-1.00,-1.00,0
400.1333,22.3679,0.019853,0.2405,-1.00,-1.00,0
400.1667,22.3728,0.019862,0.2406,-1.00,-1.00,0
400.2000,22.3404,0.019815,0.2411,-1.00,-1.00,0
400.2333,22.3484,0.019826,0.2411,-1.00,-1.00,0
400.2667,22.3669,0.019852,0.2406,-1.00,-1.00,0
400.3000,22.3744,0.019863,0.2405,-1.00,-1.00,0
400.3333,22.3607,0.019842,0.2404,-1.00,-1.00,0
400.3667,22.3638,0.019848,0.2404,-1.00,-1.00,0
400.4000,22.3679,0.019857,0.2404,-1.00,-1.00,0
400.4333,22.3687,0.019859,0.2404,-1.00,-1.00,0
400.4667,22.3547,0.019837,0.2405,-1.00,-1.00,0
400.5000,22.3549,0.019840,0.2406,-1.00,-1.00,0
400.5333,22.3599,0.019846,0.2404,-1.00,-1.00,0
400.5667,22.3613,0.019849,0.2405,-1.00,-1.00,0
400.6000,22.3158,0.019786,0.2413,-1.00,-1.00,0
400.6333,22.3197,0.019793,0.2412,-1.00,-1.00,0
400.6667,22.3456,0.019830,0.2408,-1.00,-1.00,0
400.7000,22.3541,0.019842,0.2407,-1.00,-1.00,0
400.7333,22.3360,0.019819,0.2409,-1.00,-1.00,0
400.7667,22.3367,0.019820,0.2409,-1.00,-1.00,0
400.8000,22.3399,0.019830,0.2409,-1.00,-1.00,0
400.8333,22.3408,0.019831,0.2409,-1.00,-1.00,0
400.8667,22.3366,0.019821,0.2409,-1.00,-1.00,0
400.9000,22.3418,0.019827,0.2408,-1.00,-1.00,0
400.9333,22.3487,0.019834,0.2408,-1.00,-1.00,0
400.9667,22.3530,0.019840,0.2409,-1.00,-1.00,0
401.0000,22.3219,0.019795,0.2415,-1.00,-1.00,0
401.0333,22.3293,0.019807,0.2414,-1.00,-1.00,0
401.0667,22.3549,0.019837,0.2410,-1.00,-1.00,0
401.1000,22.3626,0.019848,0.2408,-1.00,-1.00,0
401.1333,22.3532,0.019834,0.2409,-1.00,-1.00,0
401.1667,22.3620,0.019846,0.2408,-1.00,-1.00,0
401.2000,22.3677,0.019852,0.2407,-1.00,-1.00,0
401.2333,22.3673,0.019852,0.2408,-1.00,-1.00,0
401.2667,22.3587,0.019839,0.2409,-1.00,-1.00,0
401.3000,22.3663,0.019851,0.2408,-1.00,-1.00,0
401.3333,22.3661,0.019848,0.2407,-1.00,-1.00,0
401.3667,22.3698,0.019854,0.2407,-1.00,-1.00,0
